frame,time,kinetic_energy,frame_time_ms,total_vorticity
265,4.433333,0.01502818,31.086,0.0
266,4.45,0.01546329,30.636,0.0
267,4.466667,0.01624336,30.453,0.0
268,4.483333,0.01779222,29.33,0.0
269,4.5,0.01976901,29.449,0.0
270,4.516667,0.02194995,29.805,39386.113281
271,4.533333,0.02459443,29.447,0.0
272,4.55,0.0278245,29.651,0.0
273,4.566667,0.03139706,29.553,0.0
274,4.583333,0.03522392,29.064,0.0
275,4.6,0.0389406,30.05,0.0
276,4.616667,0.04241081,29.339,0.0
277,4.633333,0.04533692,29.264,0.0
278,4.65,0.04751747,29.272,0.0
279,4.666667,0.04944633,28.626,0.0
280,4.683333,0.05002363,27.191,0.0
281,4.7,0.04910632,26.097,0.0
282,4.716667,0.04714119,23.999,0.0
283,4.733333,0.04501589,23.244,0.0
284,4.75,0.04315271,22.806,0.0
285,4.766667,0.04116108,23.32,0.0
286,4.783333,0.03911977,25.532,0.0
287,4.8,0.03675634,26.305,0.0
288,4.816667,0.03350661,27.774,0.0
289,4.833333,0.03010437,29.146,0.0
290,4.85,0.02705329,29.659,0.0
291,4.866667,0.02499753,29.877,0.0
292,4.883333,0.02339765,30.516,0.0
293,4.9,0.02179706,30.128,0.0
294,4.916667,0.02084122,29.714,0.0
295,4.933333,0.02059391,28.489,0.0
296,4.95,0.02024116,26.406,0.0
297,4.966667,0.019862,25.139,0.0
298,4.983333,0.01869078,24.651,0.0
299,5.0,0.01778594,25.179,0.0
